File Path: C:\Users\Administrator\Desktop\ASEN 3112\Lab 1 (Torsion)\Data\Test Run 127 01-30-20 15 27 25 PM\DAQ- Time, … - (Timed).txt   
Test: ASEN3112_20in-lb-return
Test Run: Test Run 127
Date: 1/30/2020 3:18:44 PM


Time 	Torsional Angle 	Torsional Epsilon 3550 Torsion 	Torsional Torque 	Axial Epsilon 3550 Axial 
sec	°	°	in·lbf	in
183.7978515625	47.9966886877072	0.00147633252810618	2.78166385227962	0.0295443432845586
183.8076171875	47.999427593564	0.00115516032892587	3.66942965232646	0.0295443409929184
183.8173828125	47.9977849330689	0.00113960355590194	2.99274327112019	0.0295421960176973
183.8271484375	48.0030031975941	0.000853300068570772	2.97486343326553	0.029543353295995
183.8369140625	48.0013673672881	0.00148044527415403	3.02486288247317	0.0295437634995897
183.8466796875	48.001770348449	0.00175894796758384	2.95809434258512	0.0295423655990717
183.8564453125	47.9984372161345	0.0015841573027544	3.73847323243722	0.0295440087050904
183.8662109375	47.9970745933953	0.00149124115436432	3.13706813003002	0.0295435297522899
183.8759765625	48.0005409143986	0.00103448330104343	2.70911024779279	0.0295445999482603
183.8857421875	48.0018454805299	0.0010746270250173	3.2855165488009	0.0295423403910295
183.8955078125	48.0021528390425	0.00141227240733757	2.69238388830265	0.0295416047745274
183.9052734375	48.0000969521026	0.00153616817854122	3.43657710940663	0.0295467586733225
183.9150390625	47.9962618008841	0.00171098114653963	3.21700895497797	0.0295443066183155
183.9248046875	47.9993353860103	0.00121555480923037	2.78786541409714	0.0295443937006428
183.9345703125	47.9988845935251	0.00099865346851989	3.29203463795376	0.0295430347580081
183.9443359375	48.001729367314	0.00134199856115922	2.84194199915666	0.0295437543330289
183.9541015625	47.9991714614702	0.00140925501785965	3.21046501609273	0.029545674727511
183.9638671875	47.9989358199439	0.00146768244203656	3.54094566768618	0.0295428055939888
183.9736328125	47.9983176878241	0.00142353769630057	2.60656040282751	0.0295447420299523
183.9833984375	47.9981161972436	0.00116680560552484	3.26298059384349	0.0295427597611849
183.9931640625	48.0003052728723	0.00135713074020923	2.75088077760009	0.0295439422475247
184.0029296875	48.0023270088663	0.00122684240136235	3.11459811826746	0.0295438895398003
184.0126953125	47.9988265369172	0.00154430414529975	3.21820305435052	0.0295450651512195
184.0224609375	47.999386612429	0.00152038785272542	2.84105387620827	0.029544560990377
184.0322265625	47.9954934046026	0.00116103888147843	3.19456663935726	0.0295437039169446
184.0419921875	47.9997964237792	0.00121030210027462	3.15417432232256	0.029545330981482
184.0517578125	47.999485650172	0.00119423120793961	3.02375820207285	0.0295445907816995
184.0615234375	48.0011556314238	0.00114702436216733	3.30966125394015	0.0295431103821345
184.0712890625	47.9983689142428	0.00164886567450922	2.75448998054123	0.0295463484697279
184.0810546875	47.9975014802183	0.00130753214011502	3.09514276560118	0.0295428514267927
184.0908203125	47.9983552538645	0.00134101513731584	3.27646386701036	0.0295446984887886
184.1005859375	47.9984542916074	0.00126747783725791	2.96124827370894	0.0295438276655151
184.1103515625	48.0008721785733	0.00102601195298689	3.34614735988405	0.0295441599533431
184.1201171875	48.0022006503667	0.00132042910390761	3.11051570696	0.0295450536930186
184.1298828125	47.9994241784695	0.00130127370414692	2.79220896045626	0.0295420928938886
184.1396484375	47.9980205745952	0.00138138230986115	3.3447211404656	0.0295446939055082
184.1494140625	47.9952543479817	0.00137402862154353	2.99188706467811	0.0295417056066959
184.1591796875	48.0010907446267	0.00098573420155832	3.2394728999666	0.0295438574568376
184.1689453125	47.9998100841575	0.00126484033119554	3.28722817036672	0.0295447007804288
184.1787109375	48.0002403860752	0.00127125530622816	2.4602039659704	0.0295459611825352
184.1884765625	47.9990724237272	0.0013566836346255	3.38002264285701	0.0295450124434951
184.1982421875	47.996155932952	0.00147038696182627	3.16396161130386	0.0295438253738749
184.2080078125	47.9978566500551	0.00115556272395123	3.09519631147541	0.0295446664058259
184.2177734375	47.9976619896638	0.00118111069135515	3.2704321748628	0.029542239558861
184.2275390625	48.0002540464535	0.00124282387258062	2.51822843821986	0.0295439972468894
184.2373046875	47.9994822350774	0.00112487377187729	3.31411637618497	0.0295457320185158
184.2470703125	47.9954797442243	0.00156337022816412	3.14350682357626	0.029545521187618
184.2568359375	47.9968526122473	0.00131267312478504	3.06180637041663	0.0295442997433949
184.2666015625	47.9955173102647	0.00109270957981786	3.45220960318042	0.0295418339385468
184.2763671875	48.0002369709806	0.00106935201289257	2.43839839783927	0.0295440545378942
184.2861328125	47.9994719897936	0.000922657504633088	3.07432318011961	0.0295434014204391
184.2958984375	48.0004760276015	0.00129530583469803	3.35536278947951	0.0295443662009605
184.3056640625	47.9973682915295	0.00144868347711996	2.97371443903827	0.0295452347325938
184.3154296875	47.9937961025941	0.00129754094573503	3.47812422366974	0.0295430485078493
184.3251953125	47.9979522727035	0.00136799363414687	2.76577444381865	0.0295448245289992
184.3349609375	47.9982835368782	0.00104317809767143	2.94709818295563	0.029543424336841
184.3447265625	47.9999330275626	0.00105582920550317	3.29379558502933	0.029544395992283
184.3544921875	47.9988845935251	0.00130382178909253	2.82866156725717	0.029543921622763
184.3642578125	47.9947694045507	0.0012088939782369	3.35356174894146	0.0295437497497485
184.3740234375	47.9966238009101	0.00133129210206567	3.14402619217899	0.0295442218276283
184.3837890625	47.9955207253593	0.00108946863754809	2.84185970204947	0.0295428766348348
184.3935546875	47.9997315369821	0.000983387262015177	3.3853598212763	0.0295440843292167
184.4033203125	48.0000662162513	0.00128392871722889	3.20821160523793	0.0295438689150385
184.4130859375	47.9972316877462	0.00123050804182647	3.09703850056705	0.0295444830746104
184.4228515625	47.9960910461549	0.00125185405050662	3.19241715497757	0.0295453836892064
184.4326171875	47.9944483856598	0.00111369790403103	2.6871975879132	0.0295430278830876
