File Path: C:\Users\Administrator\Desktop\ASEN 3112\Lab 1 (Torsion)\Data\Test Run 124 01-30-20 9 55 11 AM\DAQ- Time, … - (Timed).txt   
Test: ASEN3112_20in-lb-return
Test Run: Test Run 124
Date: 1/30/2020 9:46:48 AM


Time 	Torsional Angle 	Torsional Epsilon 3550 Torsion 	Torsional Torque 	Axial Epsilon 3550 Axial 
sec	°	°	in·lbf	in
128.78515625	48.0013400465314	-0.000820222228236334	1.93931049280588	0.028415524866432
128.794921875	48.0015995937198	-0.000745945327997757	2.19130529010278	0.0284159236118256
128.8046875	48.0003701596694	-0.000767779713546298	2.45314197734633	0.0284158434044188
128.814453125	47.9980171595006	-0.000620669678489064	2.01592619809616	0.028417669841653
128.82421875	47.996336932965	-0.00081937819919907	2.14783316209529	0.028415786113414
128.833984375	48.0002677068318	-0.000976727890107534	2.07283926373943	0.0284178898391116
128.84375	48.0011419710455	-0.000739792571531262	1.79220876596045	0.0284157609053719
128.853515625	47.9986523670933	-0.000605521136833777	2.07608393269937	0.0284175735927649
128.86328125	47.9989733859843	-0.000415875128433771	2.11585176767874	0.0284167165193325
128.873046875	47.996032989547	-0.000777219842477805	2.036341815566	0.0284163750649437
128.8828125	47.9990348576868	-0.000796144446127736	2.27795359305924	0.0284156921561661
128.892578125	47.9984850274587	-0.000779663133795345	1.91784505967384	0.0284156348651612
128.90234375	48.001285405018	-0.00100282707929056	2.02296049057839	0.0284163567318222
128.912109375	47.9990792539164	-0.000718113734953286	2.21844196987927	0.0284168654759451
128.921875	47.9985738199179	-0.000610274473667271	1.96473159442486	0.0284150092473884
128.931640625	47.9970097065982	-0.00078106244920793	2.65512914847944	0.0284162742327752
128.94140625	47.9965657443022	-0.000754474726825896	1.95189944436404	0.0284152979940528
128.951171875	48.0006672728982	-0.00119986953243377	1.68028364509537	0.0284174590107552
128.9609375	48.000110612481	-0.000899918798536749	2.31078908373563	0.0284174773438768
128.970703125	47.9968594424364	-0.000748388619315297	1.55276388185035	0.0284178577561489
128.98046875	47.9979078764739	-0.000835170927244347	2.41208706308966	0.0284174246361523
128.990234375	47.9937585365537	-0.000695835109882446	2.1830551369937	0.0284163819398643
129	47.9981093670544	-0.000956581666853936	1.88043047354629	0.0284158434044188
129.009765625	47.9982391406486	-0.00105027175605166	2.38059918754346	0.0284165240215563
129.01953125	47.9998954615221	-0.00077870800579485	1.58083247085662	0.0284178967140322
129.029296875	47.9994549143207	-0.000816623914160818	2.24863050071394	0.0284171060981654
129.0390625	47.9950152913608	-0.000696790185772733	2.17474326105423	0.0284150825798746
129.048828125	47.9968150462068	-0.000723133615500159	1.99854713286328	0.028416058818597
129.05859375	47.9967740650718	-0.00102512785119975	2.44847636442351	0.0284160038192324
129.068359375	47.9998442351034	-0.000978882542983547	1.86849066679834	0.0284162581912939
129.078125	47.9997588577387	-0.000869954855785243	1.91058405448768	0.028417479635517
129.087890625	47.9976961406097	-0.000742324814973678	2.20708008929108	0.0284181052532898
129.09765625	47.9967057631801	-0.000675888729276124	1.96951867471261	0.028418877536035
129.107421875	47.9935468006894	-0.00106817473907583	2.58530453716874	0.0284165286048367
129.1171875	47.9983450085807	-0.00110124835848342	2.15091600645505	0.0284160061108726
129.126953125	47.9985533293504	-0.00106288826270537	1.84909716884884	0.0284171152647262
129.13671875	47.9983825746212	-0.000940988833566143	1.98739139070222	0.0284177271326579
129.146484375	47.9980034991223	-0.000617115762310673	2.12750617227933	0.0284165973540425
129.15625	47.992983310083	-0.000786482223490184	2.1303644141174	0.0284162146501302
129.166015625	47.9960808008712	-0.000922974855799164	2.28586255607811	0.0284159029870639
129.17578125	47.9959578574661	-0.0010211741455064	2.17263716729676	0.0284158411127786
