File Path: C:\Users\Administrator\Desktop\ASEN 3112\Lab 1 (Torsion)\Data\Test Run 129 01-30-20 16 28 29 PM\DAQ- Time, … - (Timed).txt   
Test: ASEN3112_20in-lb-return
Test Run: Test Run 129
Date: 1/30/2020 4:19:55 PM


Time 	Torsional Angle 	Torsional Epsilon 3550 Torsion 	Torsional Torque 	Axial Epsilon 3550 Axial 
sec	°	°	in·lbf	in
155.09765625	47.9950562724958	-0.0133422767851719	7.23029306636128	0.0313320586743845
155.107421875	48.0003804049531	-0.0137092193601337	7.78839617420372	0.0313331517867568
155.1171875	47.9998066690629	-0.0136171727226725	7.34972568807491	0.0313328767899336
155.126953125	48.0018386503407	-0.0135008043752196	7.42392391584158	0.0313338919865393
155.13671875	48.0019820843133	-0.0131718005328949	8.10538827717471	0.0313309632703721
155.146484375	47.9971121594357	-0.0130499677006013	7.41821165252993	0.0313321457567119
155.15625	47.9976961406097	-0.0134025828865638	8.120660193559	0.0313329959552236
155.166015625	47.9978805557172	-0.0135391416467266	7.6596587039224	0.0313331563700372
155.17578125	48.0008926691408	-0.0138141267969031	7.23291127497005	0.0313338667784972
155.185546875	48.0016405748548	-0.0135013813394414	7.84905177992814	0.031333296160089
155.1953125	47.9984542916074	-0.0131799964263925	7.0227350141263	0.0313330326214667
155.205078125	47.9984440463237	-0.0133223756883363	7.870532379995	0.0313338805283383
155.21484375	47.9952953291167	-0.0134336355678889	7.81927921876666	0.0313322901300441
155.224609375	47.9999330275626	-0.0135787687500994	7.36643411101606	0.0313331792864391
155.234375	47.9999842539813	-0.0135679515047039	8.13464542632515	0.0313327209584004
155.244140625	48.0015756880577	-0.013350540213499	7.20996726352283	0.0313313688906863
155.25390625	47.9983723293374	-0.0133313044597977	7.60515058659572	0.0313355717588011
155.263671875	47.9960534801145	-0.0133265511750744	7.8603101297004	0.0313324253368155
155.2734375	47.9978703104335	-0.0134767269578825	7.18838853998202	0.0313337613630483
155.283203125	47.9984474614183	-0.0135792348237988	8.08132217632374	0.0313310778523817
155.29296875	48.0002438011697	-0.0134807907203349	7.44025197843476	0.0313338186540531
155.302734375	47.9996734803741	-0.0132160691967052	7.39791433715166	0.0313365800804862
155.3125	47.996780895261	-0.0132090939327173	7.88505359904899	0.0313337774045296
155.322265625	47.9983620840537	-0.0132725533270093	7.29516059582787	0.0313324184618949
155.33203125	47.9960910461549	-0.0137211913677361	7.80164864618858	0.0313332274108832
155.341796875	48.0004931030744	-0.0136227264201891	7.63601674970077	0.0313324024204135
155.3515625	48.0000184049272	-0.0133532499443095	7.52827084475322	0.0313323290879274
155.361328125	47.9983313482024	-0.0131297530145858	7.7137701069888	0.0313343457312976
